Fecha,Producto,Categoría,Precio,UnidadesVendidas,Descuento,Mes,Día_Semana
13/01/2023,Leche Pil En Polvo 500g,Lácteos,25.05,16,0,1,5
24/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.9,35,0,1,2
11/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.78,67,0,1,3
26/01/2023,Queso Pil Fresco 300g,Derivado,13.53,29,0,1,4
28/01/2023,Queso Pil Fresco 300g,Derivado,14.05,44,5,1,6
04/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.57,88,0,1,3
08/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.47,68,0,1,7
07/01/2023,Mantequilla Pil 200g,Derivado,11.26,48,0,1,6
07/01/2023,Leche Pil Entera 1L,Lácteos,8.42,136,5,1,6
18/01/2023,Leche Pil Entera 1L,Lácteos,8.31,110,0,1,3
15/01/2023,Leche Pil Entera 1L,Lácteos,8.53,97,10,1,7
05/01/2023,Leche Pil UHT 1L,Lácteos,7.01,102,15,1,4
14/01/2023,Leche Pil UHT 1L,Lácteos,7.56,102,0,1,6
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.57,93,5,1,5
09/01/2023,Leche Pil Entera 1L,Lácteos,8.4,105,0,1,1
15/01/2023,Leche Pil Entera 1L,Lácteos,8.65,100,0,1,7
08/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.35,62,0,1,7
28/01/2023,Yogurt Pil Natural 1L,Derivado,10.45,44,0,1,6
30/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.52,38,0,1,1
03/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.4,70,5,1,2
15/01/2023,Queso Pil Fresco 300g,Derivado,14.2,33,0,1,7
26/01/2023,Crema Pil 200ml,Derivado,8.2,13,0,1,4
28/01/2023,Crema Pil 200ml,Derivado,7.97,28,0,1,6
28/01/2023,Leche Pil Entera 1L,Lácteos,8.71,117,0,1,6
18/01/2023,Queso Pil Fresco 300g,Derivado,13.94,39,0,1,3
04/01/2023,Leche Pil UHT 1L,Lácteos,7.6,92,0,1,3
02/01/2023,Leche Pil 500ml (mini),Lácteos,5.23,59,0,1,1
21/01/2023,Leche Pil Entera 1L,Lácteos,9.02,105,0,1,6
18/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.49,69,0,1,3
27/01/2023,Yogurt Pil Natural 1L,Derivado,9.65,43,0,1,5
01/01/2023,Leche Pil Entera 1L,Lácteos,8.5,80,0,1,7
03/01/2023,Leche Pil UHT 1L,Lácteos,7.59,77,0,1,2
30/01/2023,Yogurt Pil Natural 1L,Derivado,9.67,58,10,1,1
25/01/2023,Leche Pil En Polvo 500g,Lácteos,25.56,14,0,1,3
28/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.14,54,5,1,6
08/01/2023,Leche Pil Entera 1L,Lácteos,8.19,99,0,1,7
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.54,72,10,1,5
14/01/2023,Leche Pil 500ml (mini),Lácteos,5.27,56,0,1,6
16/01/2023,Crema Pil 200ml,Derivado,7.57,21,0,1,1
16/01/2023,Yogurt Pil Natural 1L,Derivado,10.38,52,0,1,1
07/01/2023,Leche Pil UHT 1L,Lácteos,7.62,134,0,1,6
28/01/2023,Leche Pil Entera 1L,Lácteos,8.66,124,0,1,6
13/01/2023,Leche Pil Entera 1L,Lácteos,8.47,110,0,1,5
29/01/2023,Yogurt Pil Natural 1L,Derivado,10.3,52,0,1,7
02/01/2023,Queso Pil Fresco 300g,Derivado,14.46,33,0,1,1
06/01/2023,Leche Pil En Polvo 500g,Lácteos,25.37,22,0,1,5
13/01/2023,Leche Pil Entera 1L,Lácteos,8.81,112,0,1,5
01/01/2023,Leche Pil 500ml (mini),Lácteos,4.78,42,0,1,7
13/01/2023,Leche Pil UHT 1L,Lácteos,7.46,102,0,1,5
09/01/2023,Leche Pil Entera 1L,Lácteos,8.36,96,10,1,1
30/01/2023,Leche Pil Entera 1L,Lácteos,8.09,95,0,1,1
26/01/2023,Leche Pil UHT 1L,Lácteos,7.33,96,10,1,4
26/01/2023,Yogurt Pil Fresa 1L,Derivado,9.88,46,5,1,4
15/01/2023,Yogurt Pil Fresa 1L,Derivado,9.59,26,0,1,7
10/01/2023,Leche Condensada Pil 400g,Derivado,11.16,26,0,1,2
14/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.67,58,0,1,6
23/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.28,39,0,1,1
31/01/2023,Yogurt Pil Natural 1L,Derivado,10.0,69,0,1,2
24/01/2023,Leche Pil 500ml (mini),Lácteos,5.03,65,10,1,2
26/01/2023,Leche Pil UHT 1L,Lácteos,7.26,102,10,1,4
18/01/2023,Leche Pil Entera 1L,Lácteos,8.52,134,15,1,3
22/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.34,58,10,1,7
23/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.36,80,0,1,1
16/01/2023,Leche Pil Entera 1L,Lácteos,8.77,86,0,1,1
05/01/2023,Leche Pil UHT 1L,Lácteos,7.38,88,0,1,4
07/01/2023,Leche Pil Light 1L,Lácteos,8.67,94,0,1,6
10/01/2023,Leche Pil 500ml (mini),Lácteos,5.1,57,0,1,2
07/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.45,59,0,1,6
31/01/2023,Yogurt Pil Fresa 1L,Derivado,10.09,50,0,1,2
02/01/2023,Leche Pil Entera 1L,Lácteos,8.34,92,0,1,1
19/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.62,81,10,1,4
24/01/2023,Yogurt Pil Natural 1L,Derivado,9.72,55,15,1,2
18/01/2023,Leche Pil UHT 1L,Lácteos,7.25,91,0,1,3
02/01/2023,Yogurt Pil Natural 1L,Derivado,9.86,50,0,1,1
24/01/2023,Queso Pil Fresco 300g,Derivado,14.43,36,0,1,2
11/01/2023,Leche Pil 500ml (mini),Lácteos,5.02,56,0,1,3
02/01/2023,Leche Condensada Pil 400g,Derivado,11.05,12,0,1,1
02/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.59,78,15,1,1
19/01/2023,Leche Pil UHT 1L,Lácteos,7.35,95,0,1,4
16/01/2023,Leche Pil Light 1L,Lácteos,8.84,91,5,1,1
17/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.68,61,0,1,2
30/01/2023,Leche Condensada Pil 400g,Derivado,10.92,36,0,1,1
28/01/2023,Leche Pil UHT 1L,Lácteos,7.14,119,0,1,6
17/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,72,5,1,2
06/01/2023,Leche Pil Light 1L,Lácteos,8.62,82,0,1,5
02/01/2023,Leche Pil Light 1L,Lácteos,8.93,82,0,1,1
31/01/2023,Leche Condensada Pil 400g,Derivado,11.17,25,15,1,2
17/01/2023,Leche Pil Light 1L,Lácteos,8.97,87,0,1,2
03/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.61,54,10,1,2
28/01/2023,Leche Pil 500ml (mini),Lácteos,5.16,79,0,1,6
06/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.45,48,0,1,5
03/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.38,73,0,1,2
20/01/2023,Leche Pil UHT 1L,Lácteos,7.82,125,10,1,5
03/01/2023,Leche Pil 500ml (mini),Lácteos,4.91,60,0,1,2
22/01/2023,Leche Pil 500ml (mini),Lácteos,5.07,73,0,1,7
28/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.69,82,15,1,6
08/01/2023,Leche Pil UHT 1L,Lácteos,7.71,81,0,1,7
13/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.44,82,0,1,5
04/01/2023,Leche Pil Light 1L,Lácteos,8.66,99,0,1,3
31/01/2023,Leche Pil UHT 1L,Lácteos,7.58,104,0,1,2
29/01/2023,Leche Pil 500ml (mini),Lácteos,4.9,61,10,1,7
19/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.85,42,0,1,4
08/01/2023,Leche Pil Entera 1L,Lácteos,8.68,79,0,1,7
19/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.15,66,0,1,4
20/01/2023,Queso Pil Fresco 300g,Derivado,14.28,37,0,1,5
02/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.63,46,0,1,1
20/01/2023,Leche Pil UHT 1L,Lácteos,7.66,86,0,1,5
03/01/2023,Yogurt Pil Fresa 1L,Derivado,9.77,44,5,1,2
14/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.41,97,0,1,6
22/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.29,32,0,1,7
19/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.34,62,0,1,4
19/01/2023,Leche Pil Entera 1L,Lácteos,8.45,114,10,1,4
17/01/2023,Leche Pil Light 1L,Lácteos,8.65,111,15,1,2
11/01/2023,Yogurt Pil Fresa 1L,Derivado,9.63,45,0,1,3
30/01/2023,Leche Pil UHT 1L,Lácteos,7.49,94,0,1,1
09/01/2023,Yogurt Pil Fresa 1L,Derivado,10.14,41,0,1,1
07/01/2023,Leche Pil Entera 1L,Lácteos,8.55,123,0,1,6
22/01/2023,Queso Pil Fresco 300g,Derivado,14.1,26,5,1,7
23/01/2023,Leche Pil 500ml (mini),Lácteos,5.0,47,0,1,1
11/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.53,67,0,1,3
08/01/2023,Crema Pil 200ml,Derivado,7.66,11,0,1,7
09/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.67,51,0,1,1
13/01/2023,Queso Pil Fresco 300g,Derivado,13.5,47,0,1,5
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.65,61,0,1,4
22/01/2023,Yogurt Pil Fresa 1L,Derivado,10.01,37,0,1,7
21/01/2023,Leche Pil UHT 1L,Lácteos,7.59,93,0,1,6
10/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.56,46,0,1,2
15/01/2023,Leche Pil Entera 1L,Lácteos,8.52,92,0,1,7
11/01/2023,Queso Pil Fresco 300g,Derivado,14.5,27,0,1,3
30/01/2023,Crema Pil 200ml,Derivado,8.24,20,15,1,1
25/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.43,40,0,1,3
30/01/2023,Leche Pil Entera 1L,Lácteos,8.57,82,0,1,1
03/01/2023,Leche Pil Light 1L,Lácteos,9.2,79,5,1,2
01/01/2023,Leche Pil Entera 1L,Lácteos,8.87,74,0,1,7
15/01/2023,Leche Pil UHT 1L,Lácteos,7.4,94,5,1,7
20/01/2023,Leche Condensada Pil 400g,Derivado,10.47,29,0,1,5
19/01/2023,Leche Pil Entera 1L,Lácteos,8.3,93,0,1,4
04/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.26,46,0,1,3
03/01/2023,Leche Pil 500ml (mini),Lácteos,5.07,75,15,1,2
18/01/2023,Yogurt Pil Natural 1L,Derivado,10.14,56,0,1,3
07/01/2023,Leche Pil 500ml (mini),Lácteos,5.13,95,10,1,6
17/01/2023,Leche Pil UHT 1L,Lácteos,7.41,88,0,1,2
09/01/2023,Yogurt Pil Natural 1L,Derivado,9.65,55,5,1,1
05/01/2023,Mantequilla Pil 200g,Derivado,12.04,37,0,1,4
30/01/2023,Yogurt Pil Natural 1L,Derivado,9.85,42,0,1,1
12/01/2023,Leche Pil 500ml (mini),Lácteos,5.22,74,15,1,4
29/01/2023,Leche Pil UHT 1L,Lácteos,7.48,78,0,1,7
03/01/2023,Leche Pil 500ml (mini),Lácteos,5.12,56,5,1,2
29/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.52,77,15,1,7
08/01/2023,Leche Pil Entera 1L,Lácteos,7.93,102,10,1,7
12/01/2023,Queso Pil Fresco 300g,Derivado,14.07,36,5,1,4
10/01/2023,Leche Pil UHT 1L,Lácteos,7.54,87,5,1,2
06/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.53,37,5,1,5
15/01/2023,Leche Pil UHT 1L,Lácteos,7.75,93,5,1,7
27/01/2023,Leche Pil Light 1L,Lácteos,9.66,60,0,1,5
18/01/2023,Leche Pil UHT 1L,Lácteos,7.6,89,5,1,3
23/01/2023,Yogurt Pil Fresa 1L,Derivado,10.33,41,0,1,1
10/01/2023,Yogurt Pil Fresa 1L,Derivado,10.32,57,0,1,2
20/01/2023,Leche Pil Entera 1L,Lácteos,8.27,98,0,1,5
26/01/2023,Queso Pil Fresco 300g,Derivado,13.83,46,5,1,4
21/01/2023,Yogurt Pil Natural 1L,Derivado,10.61,54,0,1,6
17/01/2023,Yogurt Pil Fresa 1L,Derivado,10.29,53,10,1,2
01/01/2023,Leche Pil Entera 1L,Lácteos,8.57,96,0,1,7
22/01/2023,Leche Pil Entera 1L,Lácteos,8.04,95,0,1,7
27/01/2023,Leche Pil Entera 1L,Lácteos,8.43,145,0,1,5
18/01/2023,Leche Pil En Polvo 500g,Lácteos,25.71,3,0,1,3
10/01/2023,Leche Pil UHT 1L,Lácteos,7.36,95,0,1,2
30/01/2023,Leche Pil UHT 1L,Lácteos,7.46,93,15,1,1
22/01/2023,Leche Pil UHT 1L,Lácteos,7.33,65,0,1,7
04/01/2023,Yogurt Pil Fresa 1L,Derivado,10.07,58,5,1,3
31/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.22,42,0,1,2
29/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.7,64,5,1,7
05/01/2023,Leche Pil 500ml (mini),Lácteos,5.24,59,0,1,4
09/01/2023,Yogurt Pil Fresa 1L,Derivado,10.08,48,0,1,1
04/01/2023,Yogurt Pil Natural 1L,Derivado,9.73,62,10,1,3
29/01/2023,Yogurt Pil Fresa 1L,Derivado,10.46,42,0,1,7
04/01/2023,Leche Condensada Pil 400g,Derivado,11.15,26,0,1,3
24/01/2023,Yogurt Pil Natural 1L,Derivado,9.59,70,20,1,2
18/01/2023,Leche Pil UHT 1L,Lácteos,7.4,87,0,1,3
05/01/2023,Crema Pil 200ml,Derivado,7.98,23,5,1,4
09/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.6,63,0,1,1
10/01/2023,Leche Pil En Polvo 500g,Lácteos,25.24,7,0,1,2
20/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.47,74,0,1,5
07/01/2023,Mantequilla Pil 200g,Derivado,11.99,39,5,1,6
23/01/2023,Crema Pil 200ml,Derivado,8.39,30,20,1,1
11/01/2023,Leche Pil Entera 1L,Lácteos,8.95,104,0,1,3
07/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.55,85,0,1,6
22/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.22,66,0,1,7
21/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.5,93,0,1,6
28/01/2023,Yogurt Pil Fresa 1L,Derivado,9.62,69,5,1,6
09/01/2023,Leche Condensada Pil 400g,Derivado,11.66,14,10,1,1
17/01/2023,Mantequilla Pil 200g,Derivado,11.81,26,0,1,2
16/01/2023,Yogurt Pil Fresa 1L,Derivado,10.12,44,0,1,1
09/01/2023,Leche Condensada Pil 400g,Derivado,10.93,18,0,1,1
29/01/2023,Crema Pil 200ml,Derivado,8.08,16,0,1,7
30/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.61,52,0,1,1
28/01/2023,Mantequilla Pil 200g,Derivado,11.99,29,10,1,6
02/01/2023,Leche Pil UHT 1L,Lácteos,7.6,86,0,1,1
03/01/2023,Yogurt Pil Fresa 1L,Derivado,9.88,47,0,1,2
21/01/2023,Leche Pil Entera 1L,Lácteos,8.85,115,0,1,6
14/01/2023,Leche Pil Light 1L,Lácteos,8.66,108,0,1,6
27/01/2023,Queso Pil Fresco 300g,Derivado,14.25,28,0,1,5
09/01/2023,Leche Pil UHT 1L,Lácteos,7.49,86,0,1,1
02/01/2023,Yogurt Pil Natural 1L,Derivado,9.75,48,5,1,1
01/01/2023,Leche Pil Entera 1L,Lácteos,8.02,88,10,1,7
11/01/2023,Leche Pil Light 1L,Lácteos,8.89,88,0,1,3
25/01/2023,Leche Pil 500ml (mini),Lácteos,4.82,69,0,1,3
05/01/2023,Leche Pil 500ml (mini),Lácteos,4.93,74,0,1,4
21/01/2023,Leche Condensada Pil 400g,Derivado,11.14,41,10,1,6
09/01/2023,Yogurt Pil Fresa 1L,Derivado,9.21,44,0,1,1
06/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.51,64,0,1,5
24/01/2023,Leche Pil Light 1L,Lácteos,9.05,85,10,1,2
15/01/2023,Yogurt Pil Fresa 1L,Derivado,10.37,46,0,1,7
18/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.31,42,0,1,3
23/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.97,32,0,1,1
14/01/2023,Leche Pil UHT 1L,Lácteos,7.87,83,0,1,6
18/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,91,15,1,3
01/01/2023,Yogurt Pil Natural 1L,Derivado,10.17,35,5,1,7
04/01/2023,Yogurt Pil Natural 1L,Derivado,10.11,60,0,1,3
03/01/2023,Leche Pil Entera 1L,Lácteos,8.54,93,0,1,2
31/01/2023,Queso Pil Fresco 300g,Derivado,14.64,39,0,1,2
29/01/2023,Leche Pil UHT 1L,Lácteos,7.46,76,10,1,7
23/01/2023,Leche Pil Light 1L,Lácteos,8.88,102,5,1,1
29/01/2023,Leche Pil Light 1L,Lácteos,8.45,90,0,1,7
05/01/2023,Yogurt Pil Fresa 1L,Derivado,9.65,58,0,1,4
18/01/2023,Leche Pil UHT 1L,Lácteos,7.64,88,0,1,3
02/01/2023,Leche Pil UHT 1L,Lácteos,7.28,93,0,1,1
27/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.15,88,10,1,5
12/01/2023,Leche Pil UHT 1L,Lácteos,7.94,80,0,1,4
19/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.36,44,0,1,4
18/01/2023,Leche Pil Entera 1L,Lácteos,8.5,149,20,1,3
05/01/2023,Leche Pil Entera 1L,Lácteos,8.56,93,0,1,4
14/01/2023,Leche Pil UHT 1L,Lácteos,7.69,123,0,1,6
05/01/2023,Yogurt Pil Fresa 1L,Derivado,9.97,55,10,1,4
02/01/2023,Leche Pil Entera 1L,Lácteos,8.66,88,0,1,1
10/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.11,37,0,1,2
12/01/2023,Leche Pil Light 1L,Lácteos,8.86,89,0,1,4
29/01/2023,Leche Pil Entera 1L,Lácteos,8.23,117,0,1,7
30/01/2023,Leche Pil Light 1L,Lácteos,9.03,78,10,1,1
26/01/2023,Yogurt Pil Fresa 1L,Derivado,9.7,54,0,1,4
28/01/2023,Leche Pil UHT 1L,Lácteos,7.65,102,0,1,6
02/01/2023,Yogurt Pil Fresa 1L,Derivado,10.03,33,0,1,1
29/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.52,32,0,1,7
12/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.43,39,0,1,4
07/01/2023,Leche Pil Entera 1L,Lácteos,8.32,102,0,1,6
22/01/2023,Leche Pil UHT 1L,Lácteos,7.67,86,0,1,7
08/01/2023,Leche Pil UHT 1L,Lácteos,7.6,71,0,1,7
22/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.62,41,0,1,7
04/01/2023,Yogurt Pil Fresa 1L,Derivado,9.91,51,0,1,3
12/01/2023,Leche Pil Light 1L,Lácteos,8.93,89,0,1,4
25/01/2023,Yogurt Pil Fresa 1L,Derivado,9.99,34,0,1,3
18/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.35,84,15,1,3
29/01/2023,Yogurt Pil Natural 1L,Derivado,10.31,23,0,1,7
28/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.68,94,15,1,6
14/01/2023,Queso Pil Fresco 300g,Derivado,13.77,34,0,1,6
20/01/2023,Leche Pil UHT 1L,Lácteos,7.55,112,0,1,5
24/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.75,61,0,1,2
05/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.36,57,0,1,4
30/01/2023,Leche Pil UHT 1L,Lácteos,7.67,98,0,1,1
30/01/2023,Leche Pil Light 1L,Lácteos,9.15,86,0,1,1
08/01/2023,Leche Pil 500ml (mini),Lácteos,5.35,57,0,1,7
28/01/2023,Yogurt Pil Fresa 1L,Derivado,9.2,69,10,1,6
06/01/2023,Leche Pil Light 1L,Lácteos,9.12,95,10,1,5
26/01/2023,Leche Pil 500ml (mini),Lácteos,4.95,60,0,1,4
26/01/2023,Leche Pil UHT 1L,Lácteos,7.28,107,0,1,4
06/01/2023,Yogurt Pil Fresa 1L,Derivado,9.81,45,0,1,5
29/01/2023,Leche Pil 500ml (mini),Lácteos,5.14,57,0,1,7
14/01/2023,Mantequilla Pil 200g,Derivado,12.4,29,0,1,6
01/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.35,56,0,1,7
06/01/2023,Leche Pil Entera 1L,Lácteos,8.27,114,0,1,5
24/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.12,39,0,1,2
30/01/2023,Yogurt Pil Fresa 1L,Derivado,9.76,49,0,1,1
11/01/2023,Leche Pil Entera 1L,Lácteos,8.14,99,0,1,3
26/01/2023,Leche Pil Light 1L,Lácteos,9.02,104,5,1,4
30/01/2023,Leche Pil UHT 1L,Lácteos,7.65,81,0,1,1
14/01/2023,Yogurt Pil Natural 1L,Derivado,9.77,62,0,1,6
26/01/2023,Leche Pil 500ml (mini),Lácteos,4.91,57,0,1,4
22/01/2023,Leche Pil Entera 1L,Lácteos,8.62,96,0,1,7
28/01/2023,Leche Condensada Pil 400g,Derivado,11.17,23,0,1,6
24/01/2023,Queso Pil Fresco 300g,Derivado,13.52,44,10,1,2
26/01/2023,Leche Pil Entera 1L,Lácteos,8.53,81,0,1,4
08/01/2023,Leche Pil Entera 1L,Lácteos,8.4,95,0,1,7
09/01/2023,Leche Pil 500ml (mini),Lácteos,5.13,53,10,1,1
06/01/2023,Leche Pil UHT 1L,Lácteos,7.91,98,0,1,5
26/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.63,73,0,1,4
23/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.65,55,0,1,1
04/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.7,40,0,1,3
13/01/2023,Queso Pil Fresco 300g,Derivado,13.83,41,0,1,5
28/01/2023,Leche Pil UHT 1L,Lácteos,7.71,113,0,1,6
02/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.24,26,0,1,1
28/01/2023,Leche Pil Entera 1L,Lácteos,8.33,141,20,1,6
16/01/2023,Leche Pil Entera 1L,Lácteos,8.59,95,0,1,1
08/01/2023,Yogurt Pil Natural 1L,Derivado,10.21,49,5,1,7
07/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.65,95,0,1,6
27/01/2023,Yogurt Pil Natural 1L,Derivado,9.5,60,10,1,5
30/01/2023,Leche Pil En Polvo 500g,Lácteos,25.79,14,5,1,1
15/01/2023,Mantequilla Pil 200g,Derivado,11.45,20,5,1,7
12/01/2023,Queso Pil Fresco 300g,Derivado,14.21,33,0,1,4
10/01/2023,Leche Pil Entera 1L,Lácteos,8.48,120,0,1,2
27/01/2023,Leche Pil Deslactosada 1L,Lácteos,8.59,84,10,1,5
26/01/2023,Leche Pil 500ml (mini),Lácteos,5.02,61,5,1,4
28/01/2023,Leche Pil UHT 1L,Lácteos,7.71,90,0,1,6
08/01/2023,Leche Pil Entera 1L,Lácteos,8.3,110,0,1,7
08/01/2023,Yogurt Pil Natural 1L,Derivado,9.94,47,0,1,7
01/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.6,53,0,1,7
22/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.18,46,10,1,7
07/01/2023,Leche Pil Light 1L,Lácteos,9.56,95,10,1,6
13/01/2023,Yogurt Pil Natural 1L,Derivado,9.7,55,0,1,5
11/01/2023,Leche Pil Entera 1L,Lácteos,8.8,102,0,1,3
09/01/2023,Yogurt Pil Natural 1L,Derivado,10.68,37,0,1,1
28/01/2023,Mantequilla Pil 200g,Derivado,12.57,40,0,1,6
03/01/2023,Leche Condensada Pil 400g,Derivado,11.19,29,5,1,2
31/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.43,88,15,1,2
25/01/2023,Leche Pil UHT 1L,Lácteos,7.7,109,0,1,3
09/01/2023,Leche Pil Deslactosada 1L,Lácteos,8.98,60,5,1,1
12/01/2023,Queso Pil Fresco 300g,Derivado,14.4,44,20,1,4
21/01/2023,Leche Pil En Polvo 500g,Lácteos,24.39,19,0,1,6
17/01/2023,Queso Pil Fresco 300g,Derivado,14.93,32,15,1,2
13/01/2023,Yogurt Pil Natural 1L,Derivado,9.75,62,0,1,5
22/01/2023,Mantequilla Pil 200g,Derivado,11.82,29,10,1,7
27/01/2023,Leche Pil Deslactosada 1L,Lácteos,10.07,50,0,1,5
18/01/2023,Leche Pil Light 1L,Lácteos,9.09,87,0,1,3
11/01/2023,Yogurt Pil Natural 1L,Derivado,9.57,51,0,1,3
31/01/2023,Queso Pil Fresco 300g,Derivado,14.01,35,0,1,2
01/01/2023,Leche Pil UHT 1L,Lácteos,8.09,92,15,1,7
04/01/2023,Leche Pil 500ml (mini),Lácteos,5.08,57,0,1,3
29/01/2023,Leche Pil Light 1L,Lácteos,8.48,61,0,1,7
09/01/2023,Leche Pil UHT 1L,Lácteos,7.7,86,0,1,1
06/01/2023,Leche Pil UHT 1L,Lácteos,7.36,82,0,1,5
19/01/2023,Yogurt Pil Natural 1L,Derivado,9.75,59,0,1,4
31/01/2023,Mantequilla Pil 200g,Derivado,11.54,38,0,1,2
09/01/2023,Leche Pil Light 1L,Lácteos,9.08,57,0,1,1
02/01/2023,Leche Pil Light 1L,Lácteos,8.87,71,0,1,1
04/01/2023,Yogurt Bebible Pil 200ml,Derivado,4.33,63,0,1,3
20/01/2023,Leche Pil Entera 1L,Lácteos,8.53,123,0,1,5
14/01/2023,Leche Pil Entera 1L,Lácteos,8.31,98,0,1,6
12/01/2023,Yogurt Pil Natural 1L,Derivado,9.41,50,0,1,4
24/01/2023,Leche Pil Light 1L,Lácteos,8.85,72,0,1,2
26/01/2023,Leche Pil Light 1L,Lácteos,9.04,77,5,1,4
11/01/2023,Leche Pil Entera 1L,Lácteos,8.41,110,0,1,3
14/01/2023,Leche Pil UHT 1L,Lácteos,7.52,107,5,1,6
20/01/2023,Leche Pil Entera 1L,Lácteos,8.63,119,0,1,5
17/01/2023,Leche Pil Entera 1L,Lácteos,8.78,97,0,1,2
04/01/2023,Leche Pil En Polvo 500g,Lácteos,24.5,9,0,1,3
13/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.44,56,0,1,5
29/01/2023,Leche Pil UHT 1L,Lácteos,7.51,63,0,1,7
19/01/2023,Leche Condensada Pil 400g,Derivado,10.92,24,0,1,4
07/01/2023,Leche Pil Entera 1L,Lácteos,8.23,125,0,1,6
09/01/2023,Leche Pil En Polvo 500g,Lácteos,24.56,19,0,1,1
02/01/2023,Leche Pil UHT 1L,Lácteos,7.24,98,0,1,1
23/01/2023,Yogurt Pil Fresa 1L,Derivado,10.2,37,0,1,1
14/01/2023,Leche Condensada Pil 400g,Derivado,10.73,34,0,1,6
01/01/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.41,27,0,1,7
17/01/2023,Leche Condensada Pil 400g,Derivado,11.81,25,0,1,2
30/01/2023,Leche Pil Deslactosada 1L,Lácteos,9.68,51,0,1,1
26/01/2023,Leche Condensada Pil 400g,Derivado,11.04,14,0,1,4
